SubType,Method,Pre.Energy,Pre.Contrast,Pre.Homogeneity,Pre.Entropy,Pre.Correlation,Pre.I,Pre.SD,Pre.Kurtosis,Pre.Skewness,Post1.Energy,Post1.Contrast,Post1.Homogeneity,Post1.Entropy,Post1.Correlation,Post1.I,Post1.SD,Post1.Kurtosis,Post1.Skewness,Post2.Energy,Post2.Contrast,Post2.Homogeneity,Post2.Entropy,Post2.Correlation,Post2.I,Post2.SD,Post2.Kurtosis,Post2.Skewness,Post3.Energy,Post3.Contrast,Post3.Homogeneity,Post3.Entropy,Post3.Correlation,Post3.I,Post3.SD,Post3.Kurtosis,Post3.Skewness
1,GCGMM,3.919,-1.590,2.002,2.180,1.588,-0.555,-0.874,-0.135,-0.371,3.908,-1.541,2.023,2.492,1.564,0.182,1.071,-0.608,-0.558,3.890,-1.544,2.109,2.407,1.672,0.633,0.950,-0.284,-1.335,3.896,-1.592,2.177,2.285,1.717,0.811,0.820,0.191,-1.753
1,GCGMM,0.820,-0.238,1.029,-0.413,0.728,-0.143,-1.187,2.052,-2.325,0.748,-0.234,0.776,0.057,0.725,1.239,-1.005,0.445,-1.369,0.765,-0.184,0.893,-0.312,0.778,1.528,-1.180,0.019,-1.281,0.777,-0.094,0.936,-0.505,0.795,1.932,-1.275,0.470,-1.340
1,GCGMM,-0.771,1.321,-1.331,-1.081,-1.321,0.480,1.627,-0.095,-0.702,-0.742,0.776,-1.382,-1.194,-1.207,-0.059,1.633,-0.400,0.209,-0.744,0.688,-1.316,-1.249,-1.218,-0.362,1.582,-0.512,-0.062,-0.728,0.649,-1.292,-1.218,-1.154,-0.219,1.607,-0.460,-0.103
1,GCGMM,-1.050,0.469,-0.505,-0.195,-0.093,-0.917,-2.598,1.039,0.449,-1.114,0.057,-1.105,1.325,-0.311,-1.475,-0.249,0.440,1.092,-1.093,0.327,-0.777,0.743,-0.507,-0.501,-0.231,0.373,2.063,-1.076,-0.210,-0.575,0.405,-0.197,-0.811,-0.339,0.489,1.336
1,GCGMM,-0.536,-0.936,-0.089,0.555,0.452,-0.833,1.481,-1.078,0.623,-0.513,-0.974,0.019,0.278,0.548,-0.704,1.221,-0.917,0.839,-0.506,-1.084,-0.049,0.226,0.553,-0.850,1.222,-0.644,1.073,-0.509,-1.106,0.022,0.289,0.566,-0.909,1.067,-0.585,1.091
1,GCGMM,0.325,-1.013,1.867,1.013,1.702,1.739,0.590,-1.549,-0.276,0.301,-1.142,1.693,0.669,1.705,1.347,-0.728,-1.498,0.391,0.303,-1.229,1.655,0.907,1.728,0.991,-0.891,-0.947,0.152,0.302,-0.978,1.638,0.912,1.597,1.276,-0.901,-0.996,0.306
1,GCGMM,-1.283,2.076,-0.832,-1.319,-0.786,1.933,1.770,0.182,-1.814,-1.334,0.373,-1.990,-0.994,-1.202,-0.531,1.660,-1.022,1.587,-1.342,0.344,-1.796,-0.934,-1.084,-0.794,1.733,-1.023,0.815,-1.337,0.841,-1.736,-0.922,-0.909,0.202,2.040,-1.253,0.666
1,GCGMM,-0.024,-0.641,1.255,0.715,1.244,1.027,-0.254,-0.881,-0.066,-0.059,-0.846,0.964,0.865,1.187,0.588,-0.606,-1.004,0.616,-0.052,-0.843,1.027,0.888,1.153,0.586,-0.714,-0.608,0.690,-0.047,-0.803,1.069,0.799,1.141,0.716,-0.746,-0.612,0.593
1,GCGMM,3.458,-1.794,2.305,2.785,2.208,-1.046,-1.601,0.356,-0.773,3.440,-1.803,2.348,3.269,2.229,-0.015,0.852,-0.401,-0.501,3.426,-1.770,2.481,3.025,2.325,0.498,0.263,0.148,-1.542,3.433,-1.774,2.547,2.917,2.341,0.936,0.356,0.793,-2.403
1,GCGMM,-1.059,1.341,-1.377,-1.546,-1.353,1.073,-0.777,-0.653,0.216,-1.019,1.569,-1.282,-1.737,-1.355,1.460,-0.581,-0.441,-0.092,-1.040,1.681,-1.210,-1.673,-1.291,1.912,0.100,-0.642,-0.133,-1.033,2.297,-1.222,-1.714,-1.342,2.075,0.423,0.013,-1.262
1,GCGMM,-0.347,0.095,-0.701,-0.858,-0.716,-1.136,-0.128,-0.523,0.294,-0.355,0.629,-0.803,-0.746,-0.922,-0.394,-0.079,-0.265,0.200,-0.361,0.428,-0.781,-0.733,-0.786,-0.497,0.178,-0.385,-0.005,-0.350,0.205,-0.757,-0.829,-0.723,-0.703,0.061,-0.298,-0.080
1,GCGMM,-0.055,0.689,-0.130,-0.405,-0.124,0.913,0.056,-0.010,-0.827,-0.046,0.708,-0.064,-0.457,-0.120,1.300,-0.410,-0.593,-0.591,-0.046,0.657,-0.058,-0.468,-0.101,1.059,-0.435,-0.262,-0.479,-0.057,0.690,-0.101,-0.356,-0.087,0.878,-0.476,-0.397,-0.029
-1,GC,-0.167,-1.070,0.093,0.584,0.199,-1.409,2.462,-0.987,0.918,-0.222,-1.280,0.190,0.400,0.561,-1.566,1.699,-1.004,0.946,-0.146,-1.317,0.247,0.245,0.536,-1.488,1.727,-0.977,0.652,-0.196,-1.118,0.163,0.478,0.527,-1.182,2.574,-1.441,0.433
-1,GC,-0.977,0.896,1.111,-1.161,0.569,1.869,-1.042,1.352,-1.484,-1.122,0.283,0.293,-0.133,0.926,1.758,0.045,-1.480,-0.226,-1.057,0.604,0.621,-0.644,0.779,1.872,-0.628,-0.979,-0.814,-1.066,0.798,0.705,-0.825,0.690,1.926,-1.251,-0.256,-0.919
-1,GC,-1.449,2.835,-2.772,-2.475,-2.962,-0.073,1.083,-0.647,0.971,-1.447,2.023,-2.631,-2.527,-2.848,-1.565,1.815,-0.219,2.198,-1.430,2.518,-2.731,-2.572,-2.907,-1.340,1.851,-0.356,2.239,-1.437,2.878,-2.813,-2.568,-3.060,-1.286,1.615,-0.454,2.012
-1,GC,0.585,-0.906,1.673,1.409,1.866,0.787,-0.755,-0.392,-0.052,0.582,-1.127,1.712,1.653,1.971,0.407,-0.358,-0.488,-0.229,0.573,-1.134,1.712,1.647,1.984,0.288,-0.524,-0.434,-0.183,0.573,-1.193,1.680,1.545,1.981,0.059,-0.673,-0.474,-0.002
-1,GC,-0.869,0.614,-0.756,-0.038,-0.415,0.013,-0.143,0.612,-0.536,-0.858,0.684,-0.890,-0.091,-0.567,-0.707,-0.283,-0.033,-0.429,-0.853,0.455,-0.883,0.010,-0.537,-0.379,0.009,0.277,-0.162,-0.848,0.374,-0.853,0.022,-0.561,-0.324,0.049,0.808,-0.310
-1,GC,0.301,-1.010,1.188,1.442,1.412,-0.675,0.542,-0.426,-0.049,0.295,-1.028,1.196,1.265,1.201,-0.430,0.188,-0.115,0.160,0.290,-1.094,1.273,1.116,1.265,-0.814,-0.263,-0.048,-0.035,0.292,-0.933,1.220,1.263,1.298,-0.227,0.177,0.067,-0.428
-1,GC,-0.378,0.149,-0.217,0.465,0.244,0.438,-0.103,0.164,-0.920,-0.369,0.244,-0.159,0.484,0.235,0.775,0.163,0.467,-1.054,-0.365,0.393,-0.092,0.398,0.253,0.209,-0.710,0.937,-1.264,-0.363,0.375,-0.048,0.326,0.254,0.582,-0.390,0.561,-1.279
-1,GC,-0.434,0.110,-0.216,0.265,0.245,-0.160,-0.166,-0.166,-0.376,-0.398,0.460,0.012,-0.120,0.160,-0.038,-0.911,0.611,-0.667,-0.401,0.204,0.029,-0.105,0.203,-0.389,-0.766,0.464,-0.672,-0.402,0.125,-0.043,0.016,0.200,-0.396,-0.564,0.777,-0.990
-1,GC,0.207,0.112,0.578,-0.500,0.074,1.376,-1.246,-0.248,0.078,0.234,0.258,0.782,-0.869,0.009,1.444,-2.392,0.246,0.093,0.215,0.112,0.729,-0.670,0.079,1.284,-1.817,-0.252,1.095,0.213,-0.030,0.653,-0.686,0.136,1.456,-1.656,-0.431,1.403
-1,GC,1.024,-0.550,1.634,-0.016,1.220,0.575,-1.585,1.721,-0.967,1.041,-0.731,1.847,0.087,1.218,1.066,-1.578,0.838,-0.522,1.043,-0.549,1.818,-0.180,1.229,1.480,-1.729,2.112,-0.859,1.058,-0.774,1.846,-0.414,1.214,1.100,-1.912,1.090,0.913
-1,GC,0.296,0.031,-0.745,-0.442,-0.958,-0.724,1.526,-0.949,1.104,0.316,-0.425,-0.715,-0.661,-0.932,-1.345,0.907,-0.837,1.116,0.299,-0.798,-0.685,-0.576,-0.756,-1.457,1.075,-0.853,1.276,0.299,-0.710,-0.768,-0.486,-0.710,-1.498,1.234,-1.000,1.272
-1,GC,0.424,-0.934,1.785,1.724,1.245,-0.858,-1.112,1.910,-1.307,0.363,-0.744,1.584,1.662,1.216,-0.044,-0.794,2.027,-0.988,0.346,-0.972,1.470,1.928,1.311,-0.232,-0.509,1.626,-0.778,0.355,-1.257,1.482,1.948,1.368,-0.824,-0.600,1.382,-0.537
-1,GC,0.173,-0.731,0.350,0.910,0.844,0.062,0.297,-0.481,0.397,0.186,-0.687,0.434,0.798,0.811,-0.218,0.410,-0.782,0.312,0.178,-0.824,0.462,0.774,0.841,-0.312,0.195,-0.451,-0.087,0.182,-0.837,0.374,0.745,0.860,-0.321,0.114,-0.419,-0.164
-1,GC,-0.800,2.307,-1.784,-2.552,-2.260,1.235,-1.604,0.028,0.075,-0.793,2.196,-1.785,-2.568,-2.378,1.304,-1.495,0.003,-0.052,-0.800,2.209,-1.851,-2.612,-2.302,1.650,-1.124,0.078,-0.395,-0.793,2.124,-1.729,-2.657,-2.259,1.958,-0.983,0.352,-0.724
-1,GC,-0.179,0.484,-0.366,-0.631,-0.261,0.002,-0.920,-0.175,-0.404,-0.178,0.663,-0.338,-0.444,-0.257,0.782,-0.070,-0.713,-0.064,-0.179,0.779,-0.347,-0.549,-0.263,1.028,-0.192,-0.305,-0.399,-0.182,0.738,-0.390,-0.607,-0.256,0.998,-0.234,-0.157,-0.608
-1,GC,-0.578,0.022,-0.462,0.052,0.145,-0.039,0.938,-0.711,-0.300,-0.584,0.181,-0.477,-0.025,-0.351,-0.295,0.384,-0.367,0.146,-0.585,-0.176,-0.459,-0.114,-0.188,-0.777,-0.910,0.469,0.374,-0.590,0.212,-0.507,0.020,-0.342,-0.412,-0.753,0.280,0.598
-1,GC,-1.430,0.201,-1.902,-1.033,-0.849,-0.703,1.239,-0.900,1.409,-1.412,0.768,-1.773,-1.198,-1.373,-0.449,0.981,-0.809,1.114,-1.410,0.904,-1.693,-1.173,-1.516,-0.402,0.722,-0.745,0.977,-1.399,0.924,-1.673,-1.282,-1.514,-0.495,0.709,-0.712,0.955
-1,GC,-0.943,1.131,-0.189,-0.975,-0.254,0.048,-2.165,4.927,-0.619,-1.002,0.508,-0.540,-0.170,0.131,0.170,0.602,-0.906,-0.224,-0.997,0.720,-0.486,-0.195,-0.207,-0.121,-0.740,0.162,0.037,-1.001,0.944,-0.535,-0.173,-0.342,0.167,-0.707,0.316,0.390
-1,GC,-1.141,0.594,-1.741,-1.750,-1.311,0.056,1.608,-0.951,0.264,-1.111,1.235,-1.664,-1.946,-1.423,0.345,1.519,-1.190,0.168,-1.108,1.100,-1.585,-1.962,-1.368,0.431,1.626,-1.452,0.239,-1.111,0.946,-1.649,-1.940,-1.354,0.121,1.265,-1.443,0.100
-1,GC,-0.783,1.035,-0.539,-0.784,-0.485,1.323,-1.694,0.010,0.238,-0.780,1.027,-0.393,-0.718,-0.549,0.979,-1.353,0.498,-0.742,-0.824,-0.004,-0.988,0.316,-0.621,-0.497,0.671,-0.239,-0.254,-0.790,0.824,-0.494,-0.540,-0.562,0.903,-1.079,-0.122,-0.080
-1,GC,-0.536,0.071,-0.362,0.908,0.154,0.414,0.428,0.329,-1.249,-0.528,-0.125,-0.256,1.009,-0.308,-0.810,-0.916,0.268,0.292,-0.522,-0.207,-0.221,1.059,-0.214,-0.705,-0.851,0.367,0.231,-0.516,-0.344,-0.162,0.941,-0.110,-0.722,-0.890,0.556,0.203
-1,GC,-0.572,-0.170,0.234,0.169,0.911,0.882,-0.518,0.008,-0.802,-0.590,-0.234,0.095,0.656,0.798,0.675,-0.525,-0.836,0.265,-0.588,-0.151,0.053,0.658,0.824,0.931,-0.142,-0.910,-0.218,-0.581,-0.067,0.166,0.544,0.845,0.752,-0.371,-0.752,-0.541
-1,GC,1.543,-1.030,0.235,0.051,-0.395,-1.485,0.431,-0.423,1.381,1.557,-1.065,0.311,-0.197,-0.333,-1.021,0.963,-0.144,1.639,1.526,-0.953,0.215,0.025,-0.266,-0.929,1.283,-0.710,1.555,1.527,-0.829,0.186,0.060,-0.236,-0.814,1.390,-1.042,1.312
-1,GC,-0.410,-0.280,0.427,0.552,0.969,0.227,-0.319,-0.584,0.182,-0.416,-0.358,0.208,0.882,0.741,0.057,-0.398,-0.426,0.600,-0.424,-0.365,0.198,0.987,0.736,-0.313,-0.423,-0.527,0.983,-0.418,-0.363,0.279,0.888,0.710,-0.380,-0.418,-0.563,1.199
-1,GC,-0.080,0.010,0.110,0.834,0.521,0.804,0.411,-0.814,-0.106,-0.071,0.449,0.021,1.023,-0.014,0.279,-0.608,-0.235,-0.197,-0.080,0.355,0.044,1.036,0.034,0.345,-0.323,-0.373,-0.167,-0.080,0.301,0.064,1.056,0.101,0.478,-0.112,-0.374,-0.251
-1,GC,-0.623,-0.255,0.353,0.091,1.087,1.000,-0.628,-0.034,-0.771,-0.649,-0.361,0.162,0.701,0.948,0.648,-0.707,-1.180,0.614,-0.647,-0.296,0.092,0.726,0.975,1.122,0.008,-1.398,0.059,-0.638,-0.184,0.223,0.602,1.001,0.798,-0.367,-1.099,-0.345
-1,GC,0.486,-0.895,2.089,1.868,1.159,-0.952,-1.955,3.100,-1.949,0.397,-0.599,1.781,1.864,1.224,0.153,-1.294,3.119,-1.573,0.375,-0.910,1.570,2.342,1.335,0.065,-0.635,2.478,-1.157,0.388,-1.422,1.615,2.297,1.403,-1.128,-0.996,2.052,-0.592
-1,GC,-1.347,1.832,-0.169,-2.002,-0.609,-0.229,-3.636,8.323,-0.404,-1.454,0.695,-0.811,-0.637,0.056,-0.263,0.914,-1.884,0.368,-1.447,0.952,-0.766,-0.617,-0.536,-0.357,-0.762,-0.391,0.965,-1.456,1.349,-0.882,-0.529,-0.767,-0.128,-0.934,0.141,1.581
-1,GC,-0.426,0.114,-0.203,0.276,0.250,-0.166,-0.222,-0.138,-0.380,-0.389,0.474,0.037,-0.125,0.186,-0.025,-0.977,0.661,-0.709,-0.392,0.224,0.054,-0.105,0.223,-0.369,-0.759,0.464,-0.726,-0.392,0.120,-0.020,0.016,0.227,-0.395,-0.555,0.802,-1.071
-1,GC,-0.719,0.895,-1.544,-0.844,-1.417,-0.104,2.417,-1.377,0.877,-0.695,0.096,-1.551,-1.038,-1.420,-1.609,0.862,-1.402,0.690,-0.700,-0.671,-1.417,-1.065,-1.154,-1.888,0.907,-0.969,1.049,-0.700,-0.612,-1.546,-0.931,-1.096,-2.054,1.108,-0.967,1.240
-1,GC,-0.384,-0.354,0.591,0.477,1.139,0.188,-0.475,-0.774,0.480,-0.393,-0.406,0.305,0.855,0.960,0.238,-0.291,-0.571,0.664,-0.403,-0.398,0.285,0.972,0.933,-0.232,-0.333,-0.713,1.140,-0.398,-0.367,0.371,0.877,0.881,-0.309,-0.320,-0.796,1.406
-1,GC,0.724,-0.855,1.911,1.393,2.088,1.502,-1.390,-0.375,-0.053,0.722,-1.175,1.965,1.843,2.348,0.816,-0.625,-0.671,-0.419,0.712,-1.154,1.926,1.907,2.336,0.827,-0.652,-0.622,-0.255,0.710,-1.320,1.906,1.683,2.315,0.199,-1.090,-0.738,0.206
-1,GC,-0.973,1.335,0.034,-1.344,-0.190,0.062,-2.962,6.628,-0.651,-1.059,0.438,-0.401,-0.201,0.406,0.515,0.951,-1.250,-0.143,-1.053,0.824,-0.329,-0.276,-0.077,-0.020,-1.035,0.116,0.116,-1.062,1.168,-0.410,-0.250,-0.256,0.361,-1.005,0.122,0.666
-1,GC,-1.515,0.736,-1.120,0.517,-0.560,0.023,0.583,1.347,-0.659,-1.494,0.704,-1.407,0.238,-0.856,-2.099,-0.483,0.603,-0.771,-1.484,0.152,-1.383,0.532,-0.794,-1.694,0.196,0.820,0.059,-1.470,0.033,-1.285,0.609,-0.847,-1.559,0.312,1.710,-0.031
-1,GC,-2.012,0.693,-2.985,-2.762,-2.260,0.105,3.894,-1.653,0.868,-1.955,1.751,-2.863,-3.306,-2.478,-0.051,2.956,-1.621,0.378,-1.949,1.390,-2.705,-3.241,-2.367,-0.109,3.270,-2.490,0.817,-1.951,1.134,-2.787,-3.146,-2.347,-0.673,2.622,-2.606,0.741
-1,GC,-0.003,0.780,-0.498,-1.600,-0.708,-0.383,-1.641,-0.474,0.052,-0.009,1.034,-0.496,-1.264,-0.693,0.787,-0.276,-1.756,0.812,-0.014,1.121,-0.573,-1.387,-0.718,1.752,0.266,-1.403,0.366,-0.022,1.059,-0.692,-1.432,-0.707,1.365,-0.095,-0.793,-0.014
-1,GC,-1.169,0.961,-1.128,-0.246,-0.870,0.131,-0.127,1.148,-0.645,-1.174,0.839,-1.512,-0.071,-1.067,-1.168,0.149,-0.476,-0.265,-1.164,0.628,-1.510,0.089,-1.047,-0.372,0.542,0.148,0.189,-1.155,0.545,-1.410,0.026,-1.085,-0.274,0.471,0.829,0.159
-1,GC,-1.021,0.757,-0.922,-0.192,-0.618,-0.118,-0.155,0.750,-0.417,-1.008,0.820,-1.115,-0.268,-0.814,-1.163,-0.421,-0.186,-0.237,-1.003,0.474,-1.126,-0.110,-0.781,-0.560,0.230,0.074,0.177,-0.997,0.373,-1.100,-0.072,-0.812,-0.602,0.184,0.884,-0.011
-1,GC,0.369,-0.883,0.324,1.031,0.802,0.007,0.505,-0.447,0.469,0.388,-0.797,0.511,0.770,0.834,-0.311,0.682,-0.902,0.215,0.381,-0.978,0.551,0.702,0.877,-0.311,0.404,-0.425,-0.447,0.384,-0.996,0.406,0.697,0.910,-0.301,0.294,-0.370,-0.623
-1,GC,-1.187,0.590,-1.907,-2.039,-1.462,0.063,1.903,-1.214,0.399,-1.153,1.327,-1.794,-2.259,-1.568,0.522,1.823,-1.385,0.269,-1.151,1.209,-1.703,-2.295,-1.508,0.568,1.898,-1.744,0.307,-1.155,1.043,-1.783,-2.271,-1.487,0.195,1.471,-1.823,0.169
-1,GC,2.514,-1.007,0.316,-0.252,-0.732,-1.528,-0.724,-0.102,1.645,2.569,-0.943,0.380,-0.536,-0.841,-0.711,0.544,0.345,2.033,2.476,-0.746,0.197,-0.100,-0.722,-0.611,1.030,-0.558,2.068,2.506,-0.665,0.200,-0.177,-0.669,-0.605,0.717,-0.814,1.812
-1,GC,-2.505,1.127,-2.686,-2.990,-1.645,0.796,1.685,-0.952,-0.532,-2.464,2.809,-2.563,-3.166,-1.889,1.947,2.099,-1.524,-0.731,-2.443,2.900,-2.439,-3.278,-1.948,2.222,2.147,-2.021,-0.744,-2.448,2.517,-2.484,-3.318,-1.964,1.655,1.295,-1.863,-1.011
-1,GC,-1.342,1.823,-0.169,-1.989,-0.604,-0.226,-3.618,8.283,-0.407,-1.448,0.693,-0.808,-0.631,0.057,-0.257,0.911,-1.873,0.361,-1.442,0.949,-0.763,-0.612,-0.532,-0.354,-0.762,-0.384,0.954,-1.451,1.344,-0.878,-0.525,-0.762,-0.125,-0.931,0.143,1.567
-1,GC,-0.328,-0.510,0.942,0.319,1.502,0.104,-0.808,-1.180,1.117,-0.343,-0.510,0.512,0.799,1.426,0.624,-0.060,-0.880,0.801,-0.359,-0.469,0.472,0.940,1.356,-0.057,-0.142,-1.112,1.474,-0.355,-0.376,0.567,0.854,1.246,-0.157,-0.110,-1.294,1.850
-1,GC,-1.003,1.236,-0.602,-0.840,-0.567,1.803,-1.975,0.077,0.472,-0.999,1.159,-0.413,-0.818,-0.655,1.051,-1.820,0.938,-0.989,-1.058,-0.289,-1.222,0.632,-0.751,-1.052,0.985,-0.214,-0.201,-1.011,0.856,-0.532,-0.516,-0.673,0.869,-1.387,-0.110,0.112
-1,GC,1.873,-0.124,0.311,0.097,-1.058,-0.743,1.788,-0.993,0.824,1.894,-1.515,0.251,-0.170,-0.529,-2.164,0.840,-0.863,1.117,1.860,-2.352,0.236,-0.030,-0.062,-2.422,1.398,-0.951,1.549,1.850,-2.202,0.058,0.241,0.025,-2.414,1.714,-1.264,1.562
-1,GC,0.598,-1.804,2.028,1.916,2.107,-1.829,0.644,-0.124,-0.004,0.581,-2.180,2.112,1.454,2.148,-0.982,0.808,-0.022,0.439,0.579,-2.223,2.231,1.178,2.225,-1.717,-0.216,0.206,0.067,0.581,-1.895,2.122,1.425,2.232,-0.777,0.402,0.411,-0.566
-1,GC,-0.232,-0.559,-0.949,0.420,-0.158,-0.649,1.330,-0.569,0.837,-0.203,-0.254,-0.820,-0.041,-0.328,-0.832,1.163,-1.070,0.842,-0.210,-0.519,-0.764,-0.083,-0.280,-0.900,0.902,-0.468,0.008,-0.202,-0.488,-0.907,-0.041,-0.241,-0.694,0.888,-0.364,-0.323
-1,GC,0.718,-0.883,1.582,1.149,2.377,2.141,-0.461,-2.286,0.981,0.762,-1.442,1.818,1.646,2.592,0.778,0.001,-2.559,0.396,0.760,-1.268,1.911,1.416,2.538,0.715,-0.537,-2.128,0.307,0.752,-1.140,1.844,1.214,2.486,0.786,-0.734,-2.001,0.438
-1,GC,-0.351,-0.444,0.793,0.386,1.348,0.140,-0.666,-1.007,0.846,-0.364,-0.466,0.424,0.823,1.228,0.460,-0.158,-0.748,0.743,-0.378,-0.439,0.392,0.953,1.177,-0.131,-0.224,-0.942,1.332,-0.373,-0.372,0.484,0.864,1.091,-0.221,-0.199,-1.082,1.661
-1,GC,0.710,0.294,0.799,-0.931,-0.466,1.694,-1.715,-0.413,0.645,0.766,0.576,1.225,-1.851,-0.500,1.939,-3.596,0.944,-0.018,0.733,0.282,1.164,-1.526,-0.400,1.512,-2.896,0.172,1.941,0.725,-0.005,0.966,-1.478,-0.321,1.910,-2.484,-0.225,2.655
-1,GC,-0.810,3.116,-2.576,-3.675,-3.388,1.179,-1.546,0.040,-0.028,-0.801,2.940,-2.669,-3.743,-3.541,1.510,-1.586,-0.312,0.386,-0.785,3.616,-2.399,-4.474,-3.371,3.015,-2.265,0.279,-0.484,-0.795,2.950,-2.514,-4.003,-3.338,2.628,-0.921,0.653,-1.134
-1,GC,0.204,-0.070,0.371,1.289,0.741,1.576,0.872,-1.332,0.110,0.191,0.440,0.028,1.938,-0.154,0.533,-0.365,-0.913,0.179,0.177,0.475,0.057,1.950,-0.101,0.933,0.032,-1.043,0.237,0.177,0.441,0.150,1.889,0.023,1.178,0.250,-1.295,0.341
-1,GC,-0.413,-0.313,-0.296,0.103,0.462,-0.069,1.551,-1.461,-0.167,-0.429,-0.104,-0.243,0.013,-0.229,-0.062,0.762,-0.556,0.472,-0.433,-0.534,-0.218,-0.184,0.010,-1.002,-1.431,0.577,0.678,-0.445,0.120,-0.311,0.019,-0.218,-0.461,-1.207,-0.019,1.112
-1,GC,0.396,0.184,-0.010,1.477,0.144,0.729,1.309,-1.608,0.567,0.431,1.109,-0.050,1.378,-0.800,-0.104,-0.688,0.345,-0.644,0.411,0.844,0.036,1.402,-0.729,-0.221,-0.498,0.146,-0.118,0.404,0.656,-0.035,1.551,-0.617,0.213,0.139,-0.009,0.030
-1,GC,-0.500,3.807,-1.822,-3.253,-3.091,2.267,-4.415,0.886,-0.090,-0.514,3.038,-1.891,-3.112,-3.214,2.143,-4.134,1.047,-0.245,-0.531,3.180,-2.084,-3.181,-3.121,2.718,-3.531,1.418,-0.950,-0.515,3.155,-1.800,-3.285,-3.052,3.567,-2.951,1.923,-1.446
-1,GC,1.638,-0.101,0.153,0.017,-1.043,-0.740,1.748,-0.987,0.866,1.658,-1.352,0.107,-0.243,-0.590,-2.041,0.850,-0.859,1.117,1.627,-2.120,0.099,-0.112,-0.165,-2.278,1.350,-0.936,1.508,1.619,-1.979,-0.066,0.132,-0.085,-2.277,1.643,-1.225,1.519
-1,GC,-0.030,-1.514,-0.095,0.602,-0.234,-2.328,4.027,-1.213,1.332,-0.114,-1.799,0.179,0.129,0.459,-2.479,2.879,-1.329,1.140,0.010,-1.853,0.275,-0.172,0.423,-2.148,2.937,-1.230,0.466,-0.071,-1.542,0.098,0.248,0.424,-1.633,4.256,-1.936,0.002
-1,GC,-0.392,0.156,-0.233,0.447,0.230,0.420,-0.128,0.212,-0.959,-0.384,0.234,-0.168,0.458,0.247,0.800,0.201,0.501,-1.096,-0.379,0.395,-0.099,0.366,0.263,0.202,-0.729,1.000,-1.318,-0.377,0.379,-0.054,0.291,0.261,0.587,-0.403,0.606,-1.329
-1,GC,-1.206,1.181,1.618,-1.782,0.694,2.416,-1.400,1.805,-1.699,-1.410,0.298,0.466,-0.370,1.190,2.134,-0.000,-2.223,0.091,-1.322,0.685,0.893,-1.042,0.979,2.508,-0.596,-1.711,-0.642,-1.335,0.959,0.992,-1.265,0.857,2.440,-1.580,-0.568,-0.781
-1,GC,0.185,0.152,-0.263,-0.539,-0.127,-0.792,-0.454,-0.285,-0.790,0.184,0.445,-0.304,-0.279,-0.082,0.663,0.702,-1.440,0.344,0.209,1.250,0.038,-1.070,-0.047,1.945,-0.711,-0.344,-0.487,0.183,0.686,-0.327,-0.647,-0.072,1.054,0.275,-0.179,-0.925
-1,GC,0.803,-1.525,1.726,2.071,1.725,-1.312,1.150,-0.315,-0.212,0.798,-1.502,1.894,1.536,1.525,-0.774,0.602,0.104,-0.151,0.795,-1.608,2.033,1.207,1.639,-1.167,-0.150,0.291,-0.755,0.793,-1.335,1.885,1.528,1.714,-0.119,0.597,0.513,-1.578
-1,GC,0.043,0.118,-0.008,0.939,0.354,1.019,0.682,-0.900,-0.213,0.057,0.749,-0.048,1.076,-0.295,0.361,-0.686,-0.164,-0.494,0.048,0.623,-0.013,1.054,-0.227,0.590,-0.286,-0.315,-0.595,0.046,0.548,-0.016,1.119,-0.125,0.798,0.002,-0.303,-0.790
-1,GC,2.134,-1.533,0.700,0.285,-0.127,-1.846,-0.089,-0.173,1.513,2.146,-1.369,0.798,0.024,-0.049,-0.867,0.989,0.186,1.888,2.108,-1.027,0.642,0.310,-0.034,-0.678,1.381,-0.642,1.687,2.110,-0.886,0.640,0.320,-0.010,-0.490,1.464,-1.061,1.331
-1,GC,-0.681,0.179,-0.442,-0.131,0.053,-0.831,-0.568,0.285,-0.564,-0.626,0.467,0.006,-0.916,0.281,-0.258,-1.122,1.201,-0.995,-0.625,0.099,0.018,-0.901,0.321,-0.900,-1.075,1.048,-1.024,-0.626,0.002,-0.118,-0.709,0.268,-1.004,-0.879,1.578,-1.505
-1,GC,-0.323,-0.524,0.972,0.305,1.533,0.097,-0.836,-1.215,1.171,-0.339,-0.519,0.529,0.794,1.466,0.657,-0.041,-0.906,0.813,-0.355,-0.475,0.487,0.937,1.393,-0.042,-0.126,-1.146,1.503,-0.351,-0.377,0.584,0.852,1.277,-0.144,-0.092,-1.337,1.887
-1,GC,1.461,-0.272,1.903,-0.895,1.103,1.329,-2.868,3.016,-1.521,1.491,-0.552,2.239,-0.624,1.228,1.968,-2.642,1.414,-0.933,1.497,-0.221,2.146,-0.962,1.207,2.864,-2.614,3.415,-1.356,1.521,-0.677,2.224,-1.425,1.163,1.900,-3.173,1.707,1.722
-1,GC,-0.911,-0.295,0.319,-0.290,1.179,0.936,-1.159,0.575,-1.282,-0.949,-0.706,0.146,0.403,1.359,0.948,-0.467,-1.250,0.584,-0.939,-0.501,0.059,0.397,1.368,1.335,-0.017,-1.280,-0.253,-0.926,-0.321,0.236,0.191,1.358,0.942,-0.551,-1.012,-0.741
